TravelDistance(km);TravelSpeed(m/s);TotalDistance(km);FlightTime;CONV:TakeOffMass(kg);CONV:NeededFuel(l);CONV:Costs(Euro);SERI:TakeOffMass(kg);SERI:NeededFuel(l);SERI:NeededElectricity(Wh);SERI:Costs(Euro);SERI:HybDeg;PARA:TakeOffMass(kg);PARA:NeededFuel(l);PARA:NeededElectricity(Wh);PARA:Costs(Euro);PARA:HybDeg
160.0;20.0;186.45549711710805;2:22:30;755.7362274263251;9.810297004570506;10.522936739600553;833.813472476;12.206249607049207;714.851148796;13.207953071648854;0.20651074970037397;759.165886635;9.876993312507844;5.11399654702;10.59530082482462;0.011520445203651364
160.0;25.0;186.45549711710802;1:55:50;753.8013700312292;7.7037581724800175;8.263374683602361;876.038058634;0.0;28501.550184;4.585794029891041;1.0;879.692886219;0.0;28776.2574522;4.6299934135156695;1.0
160.0;30.0;186.4449996273826;1:38:03;753.2793815983379;7.13525023080562;7.654000101977193;859.47014324;0.0;24774.1575968;3.986294775345881;1.0;862.408392362;0.0;24906.4887657;4.007587569869382;1.0
160.0;35.0;186.43975088251995;1:25:21;753.4079914037595;7.274829659841392;7.803946985989519;859.958425536;0.0;24893.318018;4.005581089896307;1.0;862.839638511;0.0;24992.8890085;4.021603047128389;1.0
160.0;40.0;186.45549711710805;1:15:50;753.8603827338156;7.767114673124827;8.331333528071308;868.095902373;0.0;26706.9406238;4.297047987868017;1.0;870.836283035;0.0;26797.0229704;4.311541904324139;1.0
160.0;45.0;186.42925339279452;1:08:25;754.4598642985693;8.419258317095531;9.032121476511728;881.436374301;0.0;29725.938643;4.783466881193159;1.0;884.420218295;0.0;29817.9764433;4.798277507523258;1.0
160.0;50.0;186.45549711710802;1:02:30;755.5376121894367;9.585352078127471;10.281651360600167;898.480956171;0.0;33562.6160473;5.400100812187933;1.0;900.002425345;2.4551328670985035;32541.2479694;7.86924512920179;0.9628418549346016
160.0;55.0;186.4502483722453;0:57:39;757.0037014101696;11.177022440973815;11.9892813643874;900.040587382;4.849781296252634;30058.9972509;10.038743273973289;0.9067500439599085;899.993878632;4.351882075834055;32261.8295673;9.859098168192343;0.919381331150472
160.0;60.0;186.4135071582064;0:53:36;759.1333506588213;13.486336703973544;14.46926986093115;900.034996999;8.639438477277205;27215.8166974;13.649022729978888;0.7979490482119838;899.993582022;6.40454051195411;32032.6285618;12.02641907993376;0.8602506548562763
160.0;65.0;186.4187559030691;0:50:11;761.8986300151157;16.480790175917566;17.681472120205513;900.024639097;12.26882539320271;23861.1422589;17.00257750918377;0.6586528105643987;899.994171485;8.586424366054416;31903.4968784;14.346141119799487;0.7851262100787115
