TravelDistance(km);TravelSpeed(m/s);TotalDistance(km);FlightTime;CONV:TakeOffMass(kg);CONV:NeededFuel(l);CONV:Costs(Euro);SERI:TakeOffMass(kg);SERI:NeededFuel(l);SERI:NeededElectricity(Wh);SERI:Costs(Euro);SERI:HybDeg;PARA:TakeOffMass(kg);PARA:NeededFuel(l);PARA:NeededElectricity(Wh);PARA:Costs(Euro);PARA:HybDeg
250.0;45.0;280.90666092149394;1:41:45;757.1989573613142;11.400728195147925;36.831311878318985;900.007305568;5.470521632090822;29954.1409858;28.336503141614745;0.9098215885248658;899.985667126;6.09344663992897;31927.1549444;31.05130469872787;0.9013886375582727
250.0;50.0;280.9329046458075;1:32:30;758.7661578606413;13.099674655309931;42.315992726739395;900.012420344;8.347300666262376;28167.4190409;36.990744362341424;0.8477846344907929;900.015375021;7.549448225278259;31745.1895557;35.68696672484867;0.8648340097017947
250.0;55.0;280.90666092149394;1:24:55;760.9297760807118;15.435838512600185;49.867181519414174;900.009027327;11.94250298034846;25780.9922838;47.759354082371246;0.7618995285247991;899.983480344;9.604595212955246;31502.5357772;42.243297807712864;0.81193653665945
250.0;60.0;280.8909146869059;1:18:36;764.008045836278;18.766366410987455;60.63021844958595;900.001362543;16.188063132785828;22769.7194118;60.40650781851048;0.649630287417463;899.984643689;12.085841283926735;31299.7796211;50.189871548489435;0.7430578219532344
250.0;65.0;280.9224071560821;1:13:16;767.9727760731413;23.047065916836345;74.45191905930227;900.009201961;21.05270469879103;19113.9533969;74.81327341099511;0.5089570282448621;900.011167054;14.928630346522974;31248.518037;59.34942681131952;0.657933708500498
250.0;70.0;280.90141217663125;1:08:41;774.9558380628599;28.17858117127965;91.03572037885137;900.012606657;26.587892989877066;14717.3852059;91.13607229858266;0.33638778410183645;900.009100123;18.765296179254317;29430.1552572;71.1015357795159;0.539800686922516
250.0;75.0;280.90666092149394;1:04:43;790.7465901992427;31.705109621042237;102.42685910939278;nan;nan;nan;nan;nan;900.003400041;22.947525583564584;27469.7700948;83.91348357222677;0.3997216974730905
300.0;20.0;333.4203532728627;4:19:10;761.4371338021341;15.99194164272088;43.526698050410815;832.696629142;18.10676884103062;2599.87240283;50.062570564965114;0.5297228589625415;791.028399735;14.202779720791417;2687.79739946;39.463104778718176;0.5824970012145266
300.0;25.0;333.4203532728627;3:29:10;757.9112996472192;12.16547118071579;33.111851115653366;824.865006429;12.748954708216843;2934.90128598;35.580211015481325;0.5870311254640737;789.070686401;10.586074366553325;2884.151233;29.678085077335094;0.6149836838288615
300.0;30.0;333.4203532728627;2:55:50;756.9447741774561;11.126116348757629;30.282946099077698;899.943014591;5.290908811204038;30714.9751824;23.61282743277704;0.950475947580357;786.147166851;9.74358813053838;2658.1018546;27.31721781384392;0.5764863772580655
300.0;35.0;333.40460703827466;2:32:01;757.1611451734689;11.359906960263743;30.92073519324784;900.015132902;5.1514505673121675;30639.8053388;23.211802597638872;0.9440613852115447;781.696252819;10.190705027161584;2131.44310556;28.377559646675778;0.4847309029794683
300.0;40.0;333.4203532728627;2:14:10;757.9675002911229;12.236542444238543;33.305292130917714;899.989427426;6.539896126820622;29864.0035715;26.757083077464994;0.9191075451997582;775.451206419;11.428862500219566;1298.69254885;31.49646346046561;0.335730940995139
300.0;45.0;333.3888608036865;2:00:16;759.0297914224175;13.378164264157931;36.4159859464299;900.035529474;9.04376448101857;28501.4018356;33.1665443873225;0.8747692104800422;900.017220462;9.308115269911772;31292.903889;34.723430676232496;0.8735007496251874
300.0;50.0;333.4203532728627;1:49:10;760.897426824396;15.401428912278789;41.919446730520214;900.009324757;12.433561160115005;26529.0956976;41.798187140540875;0.8094249998351427;900.00865953;11.071417030837589;31048.3682357;39.446145533568334;0.8334347552142514
300.0;55.0;333.3888608036865;1:40:04;763.4782620595444;18.19531514481302;49.52849490565591;900.013582075;16.6313878238675;23959.9412694;52.45819711834346;0.7210740736263337;900.01475695;13.544207015131937;30741.2238061;46.08879315823958;0.7770032816759272
300.0;60.0;333.4203532728627;1:32:30;767.117936202843;22.12671867544168;60.224269457030914;900.00183789;21.537241130746832;20766.6223689;64.84819643073227;0.6072628080571845;900.01395913;16.515545835986057;30461.6314781;54.0879427933686;0.7043061129097226
300.0;65.0;333.39410954854924;1:26:05;771.8152549747738;27.188439654838476;74.00703335813715;899.994069129;27.187428406034694;16906.4345273;79.07528650372703;0.4656887905102194;899.982274228;20.035645932883654;30145.0910296;63.578981091641644;0.6133232230101762
300.0;70.0;333.36786582423565;1:20:35;778.9434980794415;33.46980117229517;91.11209470882872;900.00624371;33.49616136837221;12343.535776;94.88653005348587;0.2941060104845534;899.993012788;24.62342903322254;27885.6184596;75.39516033276354;0.4903251169979588
300.0;75.0;333.4203532728627;1:15:50;795.2532724481996;37.685996481645965;102.5733476417538;nan;nan;nan;nan;nan;899.998684502;29.43405631261491;26064.9102666;87.93073620903104;0.3492988389375956
350.0;20.0;385.90780189991796;5:00:50;763.7385747293147;18.4863239381516;43.47240167542242;836.130594841;21.10180566962117;2624.0312633;50.30292643978633;0.5346592442600216;793.450193689;16.495117436100674;2692.64192051;39.48762681212743;0.5837938811444027
350.0;25.0;385.90780189991796;4:02:30;759.5712369265768;13.96700749088753;32.844786333880876;827.163258206;14.77157311816048;2951.14838233;35.50153009478855;0.5899611556534788;790.854522704;12.249726530564962;2890.4622024;29.555435237574365;0.6162125056141123
350.0;30.0;385.8868069204671;3:23:36;758.4461547365518;12.745651798268378;29.97427950241505;900.062399381;8.178882895566707;29786.250165;26.95339943656189;0.9342235410484668;787.759961643;11.247566992891885;2664.5859625;27.141704392236562;0.5779284814831672
350.0;35.0;385.90780189991796;2:55:50;758.6763827598186;12.994803181315698;30.55855266202251;899.98231677;8.015638423981576;29635.2154044;26.52891016921795;0.9249802970230643;783.324756018;11.724108200294873;2137.13446661;28.124182991364663;0.48652325783851336
350.0;40.0;385.90780189991796;2:35:00;759.6323600027093;14.031931717008016;32.99746201163154;899.991521315;9.649800934121382;28750.930812;30.14265939078343;0.8971800629339347;777.259603256;13.1336551160742;1306.08001692;31.223520126328648;0.3387812831493341
350.0;45.0;385.871060685879;2:18:47;760.8572542146842;15.35982804948541;36.123579545280236;900.041965559;12.529247928601913;27260.0095425;36.53109778276796;0.850426246731852;768.533335299;15.268223014360501;137.74416047;35.94383776001764;0.1209869914807461
350.0;50.0;385.90780189991796;2:05:50;763.020857363027;17.700831624222854;41.625239551772985;900.014980664;16.420088748807;25133.7627463;45.12634035496563;0.7829388865808972;766.415214439;17.725962985439157;5.07280342357;41.68565292131714;0.011209057139646705
350.0;55.0;385.87106068587894;1:55:13;766.0276779872214;20.95204416987781;49.27547572592538;899.992807593;21.216385540512874;22391.9533327;55.700122142048926;0.6929197898577804;900.019848983;17.503316922520753;29919.3213289;48.91839311951896;0.7513723792322431
350.0;60.0;385.8868069204671;1:46:23;770.2535750726167;25.509564271277213;59.99150310664901;899.982129991;26.838940285940527;19012.9681373;68.04491538015405;0.5778392535855086;900.013823593;21.025821208496534;29530.9080149;57.09970683901072;0.6753869185451647
350.0;65.0;385.8658119410164;1:38:54;775.6221108465638;31.28331290445264;73.57378026828253;900.018264352;33.19952448799389;15000.9758513;81.96804453569789;0.4363271698216884;899.992111581;25.199729343619918;28873.6133392;66.74889279175676;0.5799391881193876
350.0;70.0;385.90780189991796;1:32:30;782.9317652070587;38.76169566503904;91.1519244825882;nan;nan;nan;nan;nan;899.987387068;30.417360473988992;26526.0735187;78.40308444933112;0.45535916243900865
350.0;75.0;385.8553144512909;1:26:56;799.8289820552701;43.758328906814164;102.91599466345254;nan;nan;nan;nan;nan;899.969202005;35.98258331945666;24742.4012337;91.04043191871448;0.31258226501020003
400.0;20.0;438.39525052697314;5:42:30;766.0838566328445;21.01498641388601;43.50206839074358;839.642901418;24.154972909233646;2648.81402051;50.606203626778395;0.5396354175572529;795.893162407;18.8057434891172;2697.21235625;39.5440722297064;0.5850410820414055
400.0;25.0;438.39525052697314;4:35:50;761.2427456539136;15.77973563823995;32.66483857772013;829.483016815;16.808465519296078;2967.48048396;35.47125679045288;0.592890235065178;792.645930912;13.92065537750265;2896.83316731;29.47723100622314;0.6174444723227832
400.0;30.0;438.3847530372478;3:51:23;759.9432944475852;14.370000073415818;29.74732806347586;900.025539028;11.027321220437747;28911.8699897;29.4227409077371;0.9221727435317085;789.383319421;12.755912639521435;2671.15850539;27.015324983025675;0.5793778958330189
400.0;35.0;438.3742555475224;3:19:38;760.1975181022783;14.644665880919396;30.316639535173685;900.02330683;10.850982365448695;28739.4077282;29.019056453431798;0.9108619789519963;785.015506188;13.27204320105678;2142.88070544;27.96393063774274;0.4883487870694293
400.0;40.0;438.39525052697314;2:55:50;761.2917904796885;15.83092313179653;32.770799238440695;900.053927831;12.695830976102116;27789.1473034;32.619836378160784;0.8811949523790683;779.078014819;14.840928494804757;1314.00159428;31.02119092785787;0.34191101230880283
400.0;45.0;438.3532605680715;2:37:18;762.9546333367945;17.62835846775094;36.49507543015002;900.038270511;15.958996118322375;26149.6962745;39.00452019604051;0.832561441763034;770.592949786;17.22406723389152;146.8986794;35.69160375908045;0.126047666622763
400.0;50.0;438.39525052697314;2:22:30;765.1434429429952;19.99686473396241;41.394505812408084;899.988698799;20.34778531179245;23877.3646919;47.567467062142825;0.7635194548252363;768.548229627;20.024493964296955;5.10623552436;41.45286445121697;0.011219311834773094
400.0;55.0;438.3532605680715;2:10:22;768.5764569120265;23.70443476120666;49.074060765323075;899.979162075;25.734097448455184;20985.7635526;58.06337508873307;0.6724077290013409;771.987081128;23.728940651751145;5.13890613375;49.12596635911976;0.011188958777688662
400.0;60.0;438.3532605680715;2:00:16;773.3414486477965;28.83532716902467;59.69628096749669;899.988308764;32.004371789614346;17457.3963184;70.2394844537348;0.5567984859159185;900.01119125;25.499242758180873;28558.2141753;59.30464435667676;0.6534658797173876
400.0;65.0;438.3375143334834;1:51:43;779.3981359052583;35.3370784032727;73.15914700965479;899.991281784;39.14222046758611;13262.1381555;84.06257207055044;0.41496043866426746;899.972048328;30.322371516257288;27718.424591;69.10062136972283;0.5551414553229532
400.0;70.0;438.3742555475224;1:44:24;787.4220408236506;43.83399835676786;90.74290518972893;nan;nan;nan;nan;nan;899.990997791;36.25605883280074;25251.2505419;80.81564552806209;0.4289718045740417
400.0;75.0;438.36900680265967;1:38:03;804.4054183928598;49.83146266671065;103.15978472081513;nan;nan;nan;nan;nan;899.977438831;42.480881121344886;23469.3052868;93.2965823578665;0.2838947680211108
450.0;20.0;490.8826991540284;6:24:10;768.4465612791425;23.56787609804678;43.57017999582504;843.163831509;27.254808916440805;2673.75281583;50.930934042570975;0.5445270368750907;798.36392208;21.135073617984137;2702.01082162;39.62307171143451;0.5863223899157097
450.0;25.0;490.8826991540284;5:09:10;762.9256806513342;17.603586662838097;32.54393549427759;831.825230722;18.859958965696176;2983.8943801;35.47446717798299;0.5958196978617513;794.444241792;15.599083956099093;2902.82140975;29.42953755761097;0.6186039881386359
450.0;30.0;490.8826991540284;4:19:10;761.4388255705751;15.991455900953648;29.563572428047223;900.078459631;13.830316677852503;28109.5755982;31.294584167348887;0.9130103156686941;791.000638212;14.259478931332524;2677.70193465;26.907135546663056;0.5808109926011338
450.0;35.0;490.8774504091657;3:43:27;761.7236376502162;16.298806586581122;30.132097053945635;900.024970071;13.65613163624918;27904.4122766;30.9311024063138;0.9000298976007175;786.778018706;14.823454638081179;2150.87286299;27.842738261790956;0.49105154777251303
450.0;40.0;490.8826991540284;3:16:40;762.9568703421359;17.634705627520663;32.60146545102305;900.009962658;15.729663891958657;26847.3429934;34.54879202408188;0.868769865868295;780.902389669;16.550759091505977;1321.98362722;30.86686954821624;0.3450314012212622
